"Date and Time Run #2","Time (s) Run #2","Black Bottle","Brushed Aluminum Bottle","White Bottle"
04/16/2026 04:03:02 pm,1253.500,29.2,24.9,
04/16/2026 04:03:03 pm,1254.000,29.2,24.9,23.5
04/16/2026 04:03:03 pm,1254.500,29.2,24.9,
04/16/2026 04:03:04 pm,1255.000,29.2,24.9,23.5
04/16/2026 04:03:04 pm,1255.500,29.2,24.9,
04/16/2026 04:03:05 pm,1256.000,29.2,24.9,23.5
04/16/2026 04:03:05 pm,1256.500,29.2,24.9,
04/16/2026 04:03:06 pm,1257.000,29.2,24.9,23.5
04/16/2026 04:03:06 pm,1257.500,29.2,24.9,
04/16/2026 04:03:07 pm,1258.000,29.3,24.9,23.5
04/16/2026 04:03:07 pm,1258.500,29.3,24.9,
04/16/2026 04:03:08 pm,1259.000,29.2,24.9,23.5
04/16/2026 04:03:08 pm,1259.500,29.3,24.9,
04/16/2026 04:03:09 pm,1260.000,29.2,24.9,23.5
04/16/2026 04:03:09 pm,1260.500,29.2,24.9,
04/16/2026 04:03:10 pm,1261.000,29.3,24.9,23.5
04/16/2026 04:03:10 pm,1261.500,29.3,24.9,
04/16/2026 04:03:11 pm,1262.000,29.2,24.9,23.5
04/16/2026 04:03:11 pm,1262.500,29.3,24.9,
04/16/2026 04:03:12 pm,1263.000,29.3,24.9,23.5
04/16/2026 04:03:12 pm,1263.500,29.3,24.9,
04/16/2026 04:03:13 pm,1264.000,29.3,24.9,23.5
04/16/2026 04:03:13 pm,1264.500,29.3,24.9,
04/16/2026 04:03:14 pm,1265.000,29.2,24.9,23.5
04/16/2026 04:03:14 pm,1265.500,29.3,24.9,
04/16/2026 04:03:15 pm,1266.000,29.3,24.9,23.5
04/16/2026 04:03:15 pm,1266.500,29.3,24.9,
04/16/2026 04:03:16 pm,1267.000,29.3,24.9,23.5
04/16/2026 04:03:16 pm,1267.500,29.3,24.9,
04/16/2026 04:03:17 pm,1268.000,29.3,24.9,23.5
04/16/2026 04:03:17 pm,1268.500,29.3,24.9,
04/16/2026 04:03:18 pm,1269.000,29.3,24.9,23.5
04/16/2026 04:03:18 pm,1269.500,29.3,24.9,
04/16/2026 04:03:19 pm,1270.000,29.3,24.9,23.5
04/16/2026 04:03:19 pm,1270.500,29.3,24.9,
04/16/2026 04:03:20 pm,1271.000,29.3,24.9,23.5
04/16/2026 04:03:20 pm,1271.500,29.3,24.9,
04/16/2026 04:03:21 pm,1272.000,29.3,24.9,23.5
04/16/2026 04:03:21 pm,1272.500,29.3,24.9,
04/16/2026 04:03:22 pm,1273.000,29.3,24.9,23.5
04/16/2026 04:03:22 pm,1273.500,29.3,24.9,
04/16/2026 04:03:23 pm,1274.000,29.3,24.9,23.5
04/16/2026 04:03:23 pm,1274.500,29.3,24.9,
04/16/2026 04:03:24 pm,1275.000,29.3,24.9,23.5
04/16/2026 04:03:24 pm,1275.500,29.3,24.9,
04/16/2026 04:03:25 pm,1276.000,29.3,24.9,23.5
04/16/2026 04:03:25 pm,1276.500,29.3,24.9,
04/16/2026 04:03:26 pm,1277.000,29.3,24.9,23.5
04/16/2026 04:03:26 pm,1277.500,29.3,24.9,
04/16/2026 04:03:27 pm,1278.000,29.3,24.9,23.5
04/16/2026 04:03:27 pm,1278.500,29.3,24.9,
04/16/2026 04:03:28 pm,1279.000,29.3,24.9,23.5
04/16/2026 04:03:28 pm,1279.500,29.3,24.9,
04/16/2026 04:03:29 pm,1280.000,29.3,24.9,23.5
04/16/2026 04:03:29 pm,1280.500,29.3,24.9,
04/16/2026 04:03:30 pm,1281.000,29.3,24.9,23.5
04/16/2026 04:03:30 pm,1281.500,29.3,24.9,
04/16/2026 04:03:31 pm,1282.000,29.3,24.9,23.5
04/16/2026 04:03:31 pm,1282.500,29.3,24.9,
04/16/2026 04:03:32 pm,1283.000,29.3,24.9,23.5
04/16/2026 04:03:32 pm,1283.500,29.3,24.9,
04/16/2026 04:03:33 pm,1284.000,29.3,24.9,23.5
04/16/2026 04:03:33 pm,1284.500,29.3,24.9,
04/16/2026 04:03:34 pm,1285.000,29.3,24.9,23.5
04/16/2026 04:03:34 pm,1285.500,29.4,24.9,
04/16/2026 04:03:35 pm,1286.000,29.3,24.9,23.5
04/16/2026 04:03:35 pm,1286.500,29.3,24.9,
04/16/2026 04:03:36 pm,1287.000,29.3,24.9,23.5
04/16/2026 04:03:36 pm,1287.500,29.4,24.9,
04/16/2026 04:03:37 pm,1288.000,29.4,24.9,23.5
04/16/2026 04:03:37 pm,1288.500,29.3,24.9,
04/16/2026 04:03:38 pm,1289.000,29.4,24.9,23.5
04/16/2026 04:03:38 pm,1289.500,29.3,24.9,
04/16/2026 04:03:39 pm,1290.000,29.4,24.9,23.5
04/16/2026 04:03:39 pm,1290.500,29.4,24.9,
04/16/2026 04:03:40 pm,1291.000,29.3,24.9,23.5
04/16/2026 04:03:40 pm,1291.500,29.4,24.9,
04/16/2026 04:03:41 pm,1292.000,29.4,24.9,23.5
04/16/2026 04:03:41 pm,1292.500,29.4,24.9,
04/16/2026 04:03:42 pm,1293.000,29.4,24.9,23.5
04/16/2026 04:03:42 pm,1293.500,29.3,25.0,
04/16/2026 04:03:43 pm,1294.000,29.4,24.9,23.5
04/16/2026 04:03:43 pm,1294.500,29.4,24.9,
04/16/2026 04:03:44 pm,1295.000,29.4,24.9,23.5
04/16/2026 04:03:44 pm,1295.500,29.4,24.9,
04/16/2026 04:03:45 pm,1296.000,29.4,24.9,23.5
04/16/2026 04:03:45 pm,1296.500,29.4,24.9,
04/16/2026 04:03:46 pm,1297.000,29.4,24.9,23.5
04/16/2026 04:03:46 pm,1297.500,29.4,24.9,
04/16/2026 04:03:47 pm,1298.000,29.4,24.9,23.5
04/16/2026 04:03:47 pm,1298.500,29.4,24.9,
04/16/2026 04:03:48 pm,1299.000,29.4,24.9,23.5
04/16/2026 04:03:48 pm,1299.500,29.4,24.9,
04/16/2026 04:03:49 pm,1300.000,29.4,25.0,23.5
04/16/2026 04:03:49 pm,1300.500,29.4,24.9,
04/16/2026 04:03:50 pm,1301.000,29.4,24.9,23.5
04/16/2026 04:03:50 pm,1301.500,29.4,24.9,
04/16/2026 04:03:51 pm,1302.000,29.4,24.9,23.5
04/16/2026 04:03:51 pm,1302.500,29.4,24.9,
04/16/2026 04:03:52 pm,1303.000,29.4,24.9,23.5
04/16/2026 04:03:52 pm,1303.500,29.4,25.0,
04/16/2026 04:03:53 pm,1304.000,29.4,24.9,23.5
04/16/2026 04:03:53 pm,1304.500,29.4,25.0,
04/16/2026 04:03:54 pm,1305.000,29.4,24.9,23.5
04/16/2026 04:03:54 pm,1305.500,29.4,25.0,
04/16/2026 04:03:55 pm,1306.000,29.4,25.0,23.5
04/16/2026 04:03:55 pm,1306.500,29.4,25.0,
04/16/2026 04:03:56 pm,1307.000,29.4,24.9,23.6
04/16/2026 04:03:56 pm,1307.500,29.4,24.9,
04/16/2026 04:03:57 pm,1308.000,29.4,25.0,23.5
04/16/2026 04:03:57 pm,1308.500,29.4,25.0,
04/16/2026 04:03:58 pm,1309.000,29.4,25.0,23.5
04/16/2026 04:03:58 pm,1309.500,29.4,25.0,
04/16/2026 04:03:59 pm,1310.000,29.4,25.0,23.5
04/16/2026 04:03:59 pm,1310.500,29.4,25.0,
04/16/2026 04:04:00 pm,1311.000,29.4,25.0,23.6
04/16/2026 04:04:00 pm,1311.500,29.4,25.0,
04/16/2026 04:04:01 pm,1312.000,29.4,25.0,23.5
04/16/2026 04:04:01 pm,1312.500,29.4,25.0,
04/16/2026 04:04:02 pm,1313.000,29.4,25.0,23.6
04/16/2026 04:04:02 pm,1313.500,29.4,24.9,
04/16/2026 04:04:03 pm,1314.000,29.4,25.0,23.5
04/16/2026 04:04:03 pm,1314.500,29.4,25.0,
04/16/2026 04:04:04 pm,1315.000,29.4,25.0,23.5
04/16/2026 04:04:04 pm,1315.500,29.4,25.0,
04/16/2026 04:04:05 pm,1316.000,29.4,25.0,23.5
04/16/2026 04:04:05 pm,1316.500,29.4,25.0,
04/16/2026 04:04:06 pm,1317.000,29.4,25.0,23.5
04/16/2026 04:04:06 pm,1317.500,29.4,25.0,
04/16/2026 04:04:07 pm,1318.000,29.4,25.0,23.5
04/16/2026 04:04:07 pm,1318.500,29.4,25.0,
04/16/2026 04:04:08 pm,1319.000,29.4,25.0,23.5
04/16/2026 04:04:08 pm,1319.500,29.4,25.0,
04/16/2026 04:04:09 pm,1320.000,29.5,25.0,23.5
04/16/2026 04:04:09 pm,1320.500,29.5,25.0,
04/16/2026 04:04:10 pm,1321.000,29.4,25.0,23.5
04/16/2026 04:04:10 pm,1321.500,29.5,25.0,
04/16/2026 04:04:11 pm,1322.000,29.4,25.0,23.5
04/16/2026 04:04:11 pm,1322.500,29.5,24.9,
04/16/2026 04:04:12 pm,1323.000,29.4,25.0,23.6
04/16/2026 04:04:12 pm,1323.500,29.5,25.0,
04/16/2026 04:04:13 pm,1324.000,29.5,25.0,23.5
04/16/2026 04:04:13 pm,1324.500,29.5,25.0,
04/16/2026 04:04:14 pm,1325.000,29.5,25.0,23.6
04/16/2026 04:04:14 pm,1325.500,29.5,25.0,
04/16/2026 04:04:15 pm,1326.000,29.4,25.0,23.5
04/16/2026 04:04:15 pm,1326.500,29.5,25.0,
04/16/2026 04:04:16 pm,1327.000,29.5,25.0,23.5
04/16/2026 04:04:16 pm,1327.500,29.5,25.0,
04/16/2026 04:04:17 pm,1328.000,29.5,25.0,23.6
04/16/2026 04:04:17 pm,1328.500,29.5,25.0,
04/16/2026 04:04:18 pm,1329.000,29.5,25.0,23.6
04/16/2026 04:04:18 pm,1329.500,29.5,25.0,
04/16/2026 04:04:19 pm,1330.000,29.5,25.0,23.5
04/16/2026 04:04:19 pm,1330.500,29.5,25.0,
04/16/2026 04:04:20 pm,1331.000,29.5,25.0,23.6
04/16/2026 04:04:20 pm,1331.500,29.5,25.0,
04/16/2026 04:04:21 pm,1332.000,29.5,25.0,23.6
04/16/2026 04:04:21 pm,1332.500,29.5,25.0,
04/16/2026 04:04:22 pm,1333.000,29.5,25.0,23.5
04/16/2026 04:04:22 pm,1333.500,29.5,25.0,
04/16/2026 04:04:23 pm,1334.000,29.5,25.0,23.5
04/16/2026 04:04:23 pm,1334.500,29.5,25.0,
04/16/2026 04:04:24 pm,1335.000,29.5,25.0,23.5
04/16/2026 04:04:24 pm,1335.500,29.5,25.0,
04/16/2026 04:04:25 pm,1336.000,29.5,25.0,23.5
04/16/2026 04:04:25 pm,1336.500,29.5,25.0,
04/16/2026 04:04:26 pm,1337.000,29.5,25.0,23.6
04/16/2026 04:04:26 pm,1337.500,29.5,25.0,
04/16/2026 04:04:27 pm,1338.000,29.5,25.0,23.5
04/16/2026 04:04:27 pm,1338.500,29.5,25.0,
04/16/2026 04:04:28 pm,1339.000,29.5,25.0,23.6
04/16/2026 04:04:28 pm,1339.500,29.5,25.0,
04/16/2026 04:04:29 pm,1340.000,29.5,25.0,23.6
04/16/2026 04:04:29 pm,1340.500,29.5,25.0,
04/16/2026 04:04:30 pm,1341.000,29.5,25.0,23.5
04/16/2026 04:04:30 pm,1341.500,29.5,25.0,
04/16/2026 04:04:31 pm,1342.000,29.5,25.0,23.6
04/16/2026 04:04:31 pm,1342.500,29.5,25.0,
04/16/2026 04:04:32 pm,1343.000,29.5,25.0,23.5
04/16/2026 04:04:32 pm,1343.500,29.5,25.0,
04/16/2026 04:04:33 pm,1344.000,29.5,25.0,23.5
04/16/2026 04:04:33 pm,1344.500,29.5,25.0,
04/16/2026 04:04:34 pm,1345.000,29.5,25.0,23.6
04/16/2026 04:04:34 pm,1345.500,29.5,25.0,
04/16/2026 04:04:35 pm,1346.000,29.5,25.0,23.5
04/16/2026 04:04:35 pm,1346.500,29.5,25.0,
04/16/2026 04:04:36 pm,1347.000,29.5,25.0,23.6
04/16/2026 04:04:36 pm,1347.500,29.5,25.0,
04/16/2026 04:04:37 pm,1348.000,29.5,25.0,23.6
04/16/2026 04:04:37 pm,1348.500,29.5,25.0,
04/16/2026 04:04:38 pm,1349.000,29.5,25.0,23.5
04/16/2026 04:04:38 pm,1349.500,29.5,25.0,
04/16/2026 04:04:39 pm,1350.000,29.5,25.0,23.5
04/16/2026 04:04:39 pm,1350.500,29.5,25.0,
04/16/2026 04:04:40 pm,1351.000,29.5,25.0,23.6
04/16/2026 04:04:40 pm,1351.500,29.5,25.0,
04/16/2026 04:04:41 pm,1352.000,29.5,25.0,23.6
04/16/2026 04:04:41 pm,1352.500,29.5,25.0,
04/16/2026 04:04:42 pm,1353.000,29.5,25.0,23.6
04/16/2026 04:04:42 pm,1353.500,29.6,25.0,
04/16/2026 04:04:43 pm,1354.000,29.6,25.0,23.6
04/16/2026 04:04:43 pm,1354.500,29.6,25.0,
04/16/2026 04:04:44 pm,1355.000,29.6,25.0,23.6
04/16/2026 04:04:44 pm,1355.500,29.6,25.0,
04/16/2026 04:04:45 pm,1356.000,29.6,25.0,23.6
04/16/2026 04:04:45 pm,1356.500,29.6,25.0,
04/16/2026 04:04:46 pm,1357.000,29.6,25.0,23.6
04/16/2026 04:04:46 pm,1357.500,29.6,25.0,
04/16/2026 04:04:47 pm,1358.000,29.6,25.0,23.6
04/16/2026 04:04:47 pm,1358.500,29.6,25.0,
04/16/2026 04:04:48 pm,1359.000,29.6,25.0,23.6
04/16/2026 04:04:48 pm,1359.500,29.6,25.0,
04/16/2026 04:04:49 pm,1360.000,29.6,25.0,23.6
04/16/2026 04:04:49 pm,1360.500,29.6,25.0,
04/16/2026 04:04:50 pm,1361.000,29.6,25.0,23.6
04/16/2026 04:04:50 pm,1361.500,29.6,25.0,
04/16/2026 04:04:51 pm,1362.000,29.6,25.0,23.6
04/16/2026 04:04:51 pm,1362.500,29.6,25.0,
04/16/2026 04:04:52 pm,1363.000,29.6,25.0,23.6
04/16/2026 04:04:52 pm,1363.500,29.6,25.0,
04/16/2026 04:04:53 pm,1364.000,29.6,25.0,23.6
04/16/2026 04:04:53 pm,1364.500,29.6,25.0,
04/16/2026 04:04:54 pm,1365.000,29.6,25.0,23.6
04/16/2026 04:04:54 pm,1365.500,29.6,25.0,
04/16/2026 04:04:55 pm,1366.000,29.6,25.0,23.6
04/16/2026 04:04:55 pm,1366.500,29.6,25.0,
04/16/2026 04:04:56 pm,1367.000,29.6,25.0,23.6
04/16/2026 04:04:56 pm,1367.500,29.6,25.0,
04/16/2026 04:04:57 pm,1368.000,29.6,25.1,23.6
04/16/2026 04:04:57 pm,1368.500,29.6,25.0,
04/16/2026 04:04:58 pm,1369.000,29.6,25.0,23.6
04/16/2026 04:04:58 pm,1369.500,29.6,25.1,
04/16/2026 04:04:59 pm,1370.000,29.6,25.0,23.6
04/16/2026 04:04:59 pm,1370.500,29.6,25.0,
04/16/2026 04:05:00 pm,1371.000,29.6,25.0,23.6
04/16/2026 04:05:00 pm,1371.500,29.6,25.0,
04/16/2026 04:05:01 pm,1372.000,29.6,25.0,23.6
04/16/2026 04:05:01 pm,1372.500,29.6,25.0,
04/16/2026 04:05:02 pm,1373.000,29.6,25.0,23.6
04/16/2026 04:05:02 pm,1373.500,29.6,25.0,
04/16/2026 04:05:03 pm,1374.000,29.6,25.0,23.6
04/16/2026 04:05:03 pm,1374.500,29.6,25.1,
04/16/2026 04:05:04 pm,1375.000,29.6,25.0,23.6
04/16/2026 04:05:04 pm,1375.500,29.6,25.0,
04/16/2026 04:05:05 pm,1376.000,29.6,25.1,23.6
04/16/2026 04:05:05 pm,1376.500,29.6,25.1,
04/16/2026 04:05:06 pm,1377.000,29.6,25.0,23.6
04/16/2026 04:05:06 pm,1377.500,29.7,25.0,
04/16/2026 04:05:07 pm,1378.000,29.7,25.0,23.6
04/16/2026 04:05:07 pm,1378.500,29.6,25.0,
04/16/2026 04:05:08 pm,1379.000,29.6,25.0,23.6
04/16/2026 04:05:08 pm,1379.500,29.7,25.0,
04/16/2026 04:05:09 pm,1380.000,29.6,25.0,23.6
04/16/2026 04:05:09 pm,1380.500,29.6,25.0,
04/16/2026 04:05:10 pm,1381.000,29.7,25.0,23.6
04/16/2026 04:05:10 pm,1381.500,29.7,25.0,
04/16/2026 04:05:11 pm,1382.000,29.7,25.0,23.6
04/16/2026 04:05:11 pm,1382.500,29.6,25.0,
04/16/2026 04:05:12 pm,1383.000,29.7,25.1,23.6
04/16/2026 04:05:12 pm,1383.500,29.7,25.1,
04/16/2026 04:05:13 pm,1384.000,29.7,25.0,23.6
04/16/2026 04:05:13 pm,1384.500,29.7,25.0,
04/16/2026 04:05:14 pm,1385.000,29.7,25.1,23.6
04/16/2026 04:05:14 pm,1385.500,29.7,25.0,
04/16/2026 04:05:15 pm,1386.000,29.7,25.0,23.6
04/16/2026 04:05:15 pm,1386.500,29.7,25.0,
04/16/2026 04:05:16 pm,1387.000,29.7,25.0,23.6
04/16/2026 04:05:16 pm,1387.500,29.7,25.0,
04/16/2026 04:05:17 pm,1388.000,29.7,25.0,23.6
04/16/2026 04:05:17 pm,1388.500,29.7,25.1,
04/16/2026 04:05:18 pm,1389.000,29.7,25.1,23.6
04/16/2026 04:05:18 pm,1389.500,29.7,25.1,
04/16/2026 04:05:19 pm,1390.000,29.7,25.1,23.6
04/16/2026 04:05:19 pm,1390.500,29.7,25.0,
04/16/2026 04:05:20 pm,1391.000,29.7,25.1,23.6
04/16/2026 04:05:20 pm,1391.500,29.7,25.1,
04/16/2026 04:05:21 pm,1392.000,29.7,25.1,23.6
04/16/2026 04:05:21 pm,1392.500,29.7,25.1,
04/16/2026 04:05:22 pm,1393.000,29.7,25.1,23.6
04/16/2026 04:05:22 pm,1393.500,29.7,25.1,
04/16/2026 04:05:23 pm,1394.000,29.7,25.1,23.6
04/16/2026 04:05:23 pm,1394.500,29.7,25.1,
04/16/2026 04:05:24 pm,1395.000,29.7,25.1,23.6
04/16/2026 04:05:24 pm,1395.500,29.7,25.1,
04/16/2026 04:05:25 pm,1396.000,29.7,25.0,23.6
04/16/2026 04:05:25 pm,1396.500,29.7,25.1,
04/16/2026 04:05:26 pm,1397.000,29.7,25.1,23.6
04/16/2026 04:05:26 pm,1397.500,29.7,25.0,
04/16/2026 04:05:27 pm,1398.000,29.7,25.1,23.6
04/16/2026 04:05:27 pm,1398.500,29.7,25.0,
04/16/2026 04:05:28 pm,1399.000,29.7,25.1,23.6
04/16/2026 04:05:28 pm,1399.500,29.7,25.1,
04/16/2026 04:05:29 pm,1400.000,29.7,25.1,23.6
04/16/2026 04:05:29 pm,1400.500,29.7,25.1,
04/16/2026 04:05:30 pm,1401.000,29.7,25.1,23.6
04/16/2026 04:05:30 pm,1401.500,29.7,25.0,
04/16/2026 04:05:31 pm,1402.000,29.7,25.1,23.6
04/16/2026 04:05:31 pm,1402.500,29.7,25.1,
04/16/2026 04:05:32 pm,1403.000,29.7,25.1,23.6
04/16/2026 04:05:32 pm,1403.500,29.7,25.1,
04/16/2026 04:05:33 pm,1404.000,29.7,25.1,23.6
04/16/2026 04:05:33 pm,1404.500,29.7,25.1,
04/16/2026 04:05:34 pm,1405.000,29.7,25.1,23.6
04/16/2026 04:05:34 pm,1405.500,29.7,25.1,
04/16/2026 04:05:35 pm,1406.000,29.7,25.1,23.6
04/16/2026 04:05:35 pm,1406.500,29.7,25.1,
04/16/2026 04:05:36 pm,1407.000,29.7,25.1,23.6
04/16/2026 04:05:36 pm,1407.500,29.7,25.1,
04/16/2026 04:05:37 pm,1408.000,29.7,25.1,23.6
04/16/2026 04:05:37 pm,1408.500,29.7,25.1,
04/16/2026 04:05:38 pm,1409.000,29.7,25.1,23.6
04/16/2026 04:05:38 pm,1409.500,29.7,25.1,
04/16/2026 04:05:39 pm,1410.000,29.7,25.1,23.6
04/16/2026 04:05:39 pm,1410.500,29.7,25.1,
04/16/2026 04:05:40 pm,1411.000,29.7,25.1,23.6
04/16/2026 04:05:40 pm,1411.500,29.7,25.1,
04/16/2026 04:05:41 pm,1412.000,29.7,25.1,23.6
04/16/2026 04:05:41 pm,1412.500,29.7,25.1,
04/16/2026 04:05:42 pm,1413.000,29.7,25.1,23.6
04/16/2026 04:05:42 pm,1413.500,29.7,25.1,
04/16/2026 04:05:43 pm,1414.000,29.7,25.1,23.6
04/16/2026 04:05:43 pm,1414.500,29.7,25.1,
04/16/2026 04:05:44 pm,1415.000,29.7,25.1,23.6
04/16/2026 04:05:44 pm,1415.500,29.7,25.1,
04/16/2026 04:05:45 pm,1416.000,29.7,25.1,23.6
04/16/2026 04:05:45 pm,1416.500,29.7,25.1,
04/16/2026 04:05:46 pm,1417.000,29.8,25.1,23.6
04/16/2026 04:05:46 pm,1417.500,29.7,25.1,
04/16/2026 04:05:47 pm,1418.000,29.7,25.1,23.6
04/16/2026 04:05:47 pm,1418.500,29.8,25.1,
04/16/2026 04:05:48 pm,1419.000,29.7,25.1,23.6
04/16/2026 04:05:48 pm,1419.500,29.8,25.1,
04/16/2026 04:05:49 pm,1420.000,29.7,25.1,23.6
04/16/2026 04:05:49 pm,1420.500,29.7,25.1,
04/16/2026 04:05:50 pm,1421.000,29.8,25.1,23.6
04/16/2026 04:05:50 pm,1421.500,29.8,25.1,
04/16/2026 04:05:51 pm,1422.000,29.8,25.1,23.6
04/16/2026 04:05:51 pm,1422.500,29.7,25.1,
04/16/2026 04:05:52 pm,1423.000,29.8,25.1,23.6
04/16/2026 04:05:52 pm,1423.500,29.8,25.1,
04/16/2026 04:05:53 pm,1424.000,29.8,25.1,23.6
04/16/2026 04:05:53 pm,1424.500,29.7,25.1,
04/16/2026 04:05:54 pm,1425.000,29.8,25.1,23.6
04/16/2026 04:05:54 pm,1425.500,29.8,25.1,
04/16/2026 04:05:55 pm,1426.000,29.8,25.1,23.6
04/16/2026 04:05:55 pm,1426.500,29.8,25.1,
04/16/2026 04:05:56 pm,1427.000,29.8,25.1,23.6
04/16/2026 04:05:56 pm,1427.500,29.8,25.1,
04/16/2026 04:05:57 pm,1428.000,29.8,25.1,23.6
04/16/2026 04:05:57 pm,1428.500,29.8,25.1,
04/16/2026 04:05:58 pm,1429.000,29.8,25.1,23.6
04/16/2026 04:05:58 pm,1429.500,29.8,25.1,
04/16/2026 04:05:59 pm,1430.000,29.8,25.1,23.6
04/16/2026 04:05:59 pm,1430.500,29.8,25.1,
04/16/2026 04:06:00 pm,1431.000,29.8,25.1,23.6
04/16/2026 04:06:00 pm,1431.500,29.8,25.1,
04/16/2026 04:06:01 pm,1432.000,29.8,25.1,23.6
04/16/2026 04:06:01 pm,1432.500,29.8,25.1,
04/16/2026 04:06:02 pm,1433.000,29.8,25.1,23.6
04/16/2026 04:06:02 pm,1433.500,29.8,25.1,
04/16/2026 04:06:03 pm,1434.000,29.8,25.1,23.6
04/16/2026 04:06:03 pm,1434.500,29.8,25.1,
04/16/2026 04:06:04 pm,1435.000,29.8,25.1,23.6
04/16/2026 04:06:04 pm,1435.500,29.8,25.1,
04/16/2026 04:06:05 pm,1436.000,29.8,25.1,23.6
04/16/2026 04:06:05 pm,1436.500,29.8,25.1,
04/16/2026 04:06:06 pm,1437.000,29.8,25.1,23.6
04/16/2026 04:06:06 pm,1437.500,29.8,25.1,
04/16/2026 04:06:07 pm,1438.000,29.8,25.1,23.6
04/16/2026 04:06:07 pm,1438.500,29.8,25.1,
04/16/2026 04:06:08 pm,1439.000,29.8,25.1,23.6
04/16/2026 04:06:08 pm,1439.500,29.8,25.1,
04/16/2026 04:06:09 pm,1440.000,29.8,25.1,23.6
04/16/2026 04:06:09 pm,1440.500,29.8,25.1,
04/16/2026 04:06:10 pm,1441.000,29.8,25.1,23.6
04/16/2026 04:06:10 pm,1441.500,29.8,25.1,
04/16/2026 04:06:11 pm,1442.000,29.8,25.1,23.6
04/16/2026 04:06:11 pm,1442.500,29.8,25.1,
04/16/2026 04:06:12 pm,1443.000,29.8,25.1,23.6
04/16/2026 04:06:12 pm,1443.500,29.8,25.1,
04/16/2026 04:06:13 pm,1444.000,29.8,25.1,23.6
04/16/2026 04:06:13 pm,1444.500,29.8,25.1,
04/16/2026 04:06:14 pm,1445.000,29.8,25.1,23.6
04/16/2026 04:06:14 pm,1445.500,29.8,25.1,
04/16/2026 04:06:15 pm,1446.000,29.8,25.1,23.6
04/16/2026 04:06:15 pm,1446.500,29.8,25.1,
04/16/2026 04:06:16 pm,1447.000,29.8,25.1,23.6
04/16/2026 04:06:16 pm,1447.500,29.8,25.1,
04/16/2026 04:06:17 pm,1448.000,29.8,25.1,23.6
04/16/2026 04:06:17 pm,1448.500,29.8,25.1,
04/16/2026 04:06:18 pm,1449.000,29.8,25.1,23.6
04/16/2026 04:06:18 pm,1449.500,29.8,25.1,
04/16/2026 04:06:19 pm,1450.000,29.8,25.1,23.6
04/16/2026 04:06:19 pm,1450.500,29.8,25.1,
04/16/2026 04:06:20 pm,1451.000,29.8,25.1,23.6
04/16/2026 04:06:20 pm,1451.500,29.9,25.1,
04/16/2026 04:06:21 pm,1452.000,29.8,25.1,23.6
04/16/2026 04:06:21 pm,1452.500,29.8,25.1,
04/16/2026 04:06:22 pm,1453.000,29.9,25.1,23.6
04/16/2026 04:06:22 pm,1453.500,29.9,25.1,
04/16/2026 04:06:23 pm,1454.000,29.8,25.1,23.6
04/16/2026 04:06:23 pm,1454.500,29.9,25.1,
04/16/2026 04:06:24 pm,1455.000,29.9,25.1,23.6
04/16/2026 04:06:24 pm,1455.500,29.8,25.1,
04/16/2026 04:06:25 pm,1456.000,29.9,25.1,23.6
04/16/2026 04:06:25 pm,1456.500,29.9,25.1,
04/16/2026 04:06:26 pm,1457.000,29.9,25.1,23.6
04/16/2026 04:06:26 pm,1457.500,29.9,25.1,
04/16/2026 04:06:27 pm,1458.000,29.9,25.1,23.6
04/16/2026 04:06:27 pm,1458.500,29.9,25.1,
04/16/2026 04:06:28 pm,1459.000,29.9,25.1,23.6
04/16/2026 04:06:28 pm,1459.500,29.9,25.1,
04/16/2026 04:06:29 pm,1460.000,29.9,25.1,23.6
04/16/2026 04:06:29 pm,1460.500,29.9,25.1,
04/16/2026 04:06:30 pm,1461.000,29.9,25.1,23.6
04/16/2026 04:06:30 pm,1461.500,29.9,25.1,
04/16/2026 04:06:31 pm,1462.000,29.9,25.1,23.6
04/16/2026 04:06:31 pm,1462.500,29.9,25.1,
04/16/2026 04:06:32 pm,1463.000,29.9,25.1,23.6
04/16/2026 04:06:32 pm,1463.500,29.9,25.1,
04/16/2026 04:06:33 pm,1464.000,29.9,25.1,23.6
04/16/2026 04:06:33 pm,1464.500,29.9,25.1,
04/16/2026 04:06:34 pm,1465.000,29.9,25.1,23.6
04/16/2026 04:06:34 pm,1465.500,29.9,25.1,
04/16/2026 04:06:35 pm,1466.000,29.9,25.1,23.6
04/16/2026 04:06:35 pm,1466.500,29.9,25.1,
04/16/2026 04:06:36 pm,1467.000,29.9,25.1,23.6
04/16/2026 04:06:36 pm,1467.500,29.9,25.1,
04/16/2026 04:06:37 pm,1468.000,29.9,25.1,23.7
04/16/2026 04:06:37 pm,1468.500,29.9,25.1,
04/16/2026 04:06:38 pm,1469.000,29.9,25.1,23.6
04/16/2026 04:06:38 pm,1469.500,29.9,25.2,
04/16/2026 04:06:39 pm,1470.000,29.9,25.1,23.6
04/16/2026 04:06:39 pm,1470.500,29.9,25.1,
04/16/2026 04:06:40 pm,1471.000,29.9,25.1,23.6
04/16/2026 04:06:40 pm,1471.500,29.9,25.1,
04/16/2026 04:06:41 pm,1472.000,29.9,25.1,23.6
04/16/2026 04:06:41 pm,1472.500,29.9,25.1,
04/16/2026 04:06:42 pm,1473.000,29.9,25.1,23.6
04/16/2026 04:06:42 pm,1473.500,29.9,25.1,
04/16/2026 04:06:43 pm,1474.000,29.9,25.1,23.6
